,Unnamed: 0,post_id,post_date,post_text,nlikes,nreposts,ncomments,comm_id,user_id,comm_date,comm_text,owner_id,parents_stack,thread,attachments,is_from_post_author,deleted,reply_to_user,reply_to_comment
1511,1511,172,1360741134,Рябят привет!!! купил на Биглионе занятие с инструктором!! хочу записаться полазить а телефон ваш не отвечает!!!,0,0,2,174,-38936316,1360834548,Звоните! Администраторы всегда рядом с телефоном!,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1512,1512,172,1360741134,Рябят привет!!! купил на Биглионе занятие с инструктором!! хочу записаться полазить а телефон ваш не отвечает!!!,0,0,2,175,14386544,1360836360,"Звонить необходимо в часы работы скалодрома. По будням с 15.00 до 23.00, по выходным с 10.00 до 23.00.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1513,1513,171,1360694669,Теперь у нас есть местечко для самых маленьких гостей!!!!!!!!,3,0,1,186,6966143,1363202341,Круто! Молодцы!,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1514,1514,163,1359322760,С Днём рождения Rock Zona! =),2,0,1,167,-38936316,1359650256,спасибо!очень приятно!,-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1515,1515,162,1359283253,Здравствуйте. Хотелось бы узнать- в вашем скалондроме есть высокие стены? или все как на фото максимум 2-2.5 роста человека??,0,0,2,164,18214822,1359433332,"Это боулдеринг, тут нет высоких стен",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1516,1516,162,1359283253,Здравствуйте. Хотелось бы узнать- в вашем скалондроме есть высокие стены? или все как на фото максимум 2-2.5 роста человека??,0,0,2,165,95826274,1359462746,"Кристина, На этом скаладроме нет высоких стен, но на скаладроме есть рельефы и плоскости в таком количестве, что будут очень полезны как для новичка, так же и для спортсмена!",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1517,1517,159,1359187591,На сайте указана цена за разовое посещение от 250 до 350 руб. А снаряжение уже входит в эту цену? Спс,0,0,2,160,-38936316,1359234964,"здравствуйте! нет, аренда скальных туфель 150р, мешочка с магнезией 50р",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1518,1518,159,1359187591,На сайте указана цена за разовое посещение от 250 до 350 руб. А снаряжение уже входит в эту цену? Спс,0,0,2,161,2068010,1359267108,"ясно, спасибо!",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,True,,,
1519,1519,157,1358943604,Вопрос :) С длинными ногтями у вас наверное не лазают? :),0,0,2,158,95826274,1359026296,"Здравствуйте, Можно, но это будет не очень удобно и большой шанс сломать ноготь.",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1520,1520,157,1358943604,Вопрос :) С длинными ногтями у вас наверное не лазают? :),0,0,2,166,5502297,1359619838,"Но если ему придать соответствующую форму, то вполне можно попробовать:)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}","[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1359619838, 'id': 296355244, 'owner_id': -38936316, 'access_key': 'cde88f13c623b89f30', 'sizes': [{'height': 80, 'type': 'm', 'width': 130, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=130x80&quality=96&sign=84e09718c90a7cf565fca970bd800c5f&c_uniq_tag=rio_RlVq6gjDkH8xhuwTLou9rPhfsLGoHvsSxayj2i8&type=album'}, {'height': 87, 'type': 'o', 'width': 130, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=130x87&quality=96&crop=21,0,460,308&sign=e3608d5defc5f46f44ce4f54b05ce18b&c_uniq_tag=wf1kHchnJL1RAhLz75JP43GCYYUd22nGyRn4Wc0xgHU&type=album'}, {'height': 133, 'type': 'p', 'width': 200, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=200x133&quality=96&crop=20,0,463,308&sign=14fe3e841b143f170bf02f6c17661642&c_uniq_tag=lBnD-Qg0pMitpyelMewGTFHTT5PN99d1A-roOv6askQ&type=album'}, {'height': 213, 'type': 'q', 'width': 320, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=320x213&quality=96&crop=20,0,463,308&sign=6112016111ee322ecbebf8789c4e4705&c_uniq_tag=EPhOpxe_us9cV5FHc7r6oQal5LhpU61REJMbfmxlEJs&type=album'}, {'height': 308, 'type': 'r', 'width': 503, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=503x308&quality=96&sign=51df9d266a1018457f99acc9976ce5bd&c_uniq_tag=UNd8vRFkCrkF8L9axCt6oxpCtkZD4lTW_9bLC5srKDY&type=album'}, {'height': 46, 'type': 's', 'width': 75, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=75x46&quality=96&sign=bca51280a63bb1a03f281586aa6f7e16&c_uniq_tag=Iie1PR3evR2N0bXTEzkLRykqO6fKdqnWRbApQQOiY7s&type=album'}, {'height': 308, 'type': 'x', 'width': 503, 'url': 'https://sun9-57.userapi.com/impf/c307412/v307412297/45aa/rLOshJtUpPY.jpg?size=503x308&quality=96&sign=51df9d266a1018457f99acc9976ce5bd&c_uniq_tag=UNd8vRFkCrkF8L9axCt6oxpCtkZD4lTW_9bLC5srKDY&type=album'}], 'text': '', 'user_id': 5502297, 'web_view_token': '1d37958ce9caedb205', 'has_tags': False}}]",,,,
1521,1521,154,1358758989,,0,1,1,155,878782,1358796261,а потом вечеринка будет в честь дня рождения скалодрома?)),-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1522,1522,145,1357989761,"Душевная приятная атмосфера!
Тренироваться очень приятно!!!",5,0,2,147,245242,1358017150,так и есть:),-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1523,1523,145,1357989761,"Душевная приятная атмосфера!
Тренироваться очень приятно!!!",5,0,2,148,2317267,1358029937,"да-да...один раз пришла, тут и осталась:)",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
1524,1524,143,1357981114,На скалодроме RockZona появился массажный стол и массажист!!!Приходите! Тренируйтесь!Делайте массаж!,16,3,3,144,5502297,1357987333,"Есть у меня пара вопросов.
2. Какие виды и сколько стоит?
3. Тайский (настоящий) будет?",-38936316.0,[],"{'count': 0, 'items': [], 'can_post': True, 'show_reply_button': True, 'groups_can_post': True}",,,,,
